case_num,num_errors,error_str,fidelity,alpha_orig,beta_orig,alpha_rec,beta_rec
459,1,q2a=Z,0.9999999999999998,0.1000851906396038,0.9949788714413157,(0.10008519063960372+0j),(0.9949788714413155+0j)
460,1,q1=X,0.9999999999999991,0.9970251206188296,0.07707729143533891,(0.9970251206188292+0j),(0.07707729143533895+0j)
461,1,q0a=Y,0.9999999999999996,0.9533953067827547,0.301724027887434,(0.9533953067827545+0j),(0.3017240278874339+0j)
462,2,q1b=X · q2b=Y,0.9999999999999996,0.6645824552203858,0.7472149357535915,(0.6645824552203856+0j),(0.7472149357535913+0j)
463,1,q2a=Y,0.9999999999999998,0.21179706001371645,0.9773136678515993,(0.2117970600137164+0j),(0.9773136678515991+0j)
464,1,q2b=Y,0.9999999999999991,0.9898950868224089,0.14180168223563316,(0.9898950868224086+0j),(0.14180168223563308+0j)
465,1,q0b=Z,0.9999999999999996,0.08520079279987985,0.9963638014833096,(0.08520079279987983+0j),(0.9963638014833093+0j)
466,1,q1=Y,0.9999999999999998,0.660750007083124,0.7506060405696531,(0.6607500070831238+0j),(0.7506060405696529+0j)
467,1,q0a=X,0.9999999999999993,0.5182170469646075,0.8552491404469704,(0.5182170469646072+0j),(0.8552491404469702+0j)
468,1,q2=Z,0.9999999999999996,0.9361939247648157,0.35148390465773927,(0.9361939247648154+0j),(0.35148390465773915+0j)
469,1,q2=Z,0.9999999999999991,0.09931502126767529,0.9950560419145251,(0.09931502126767527+0j),(0.9950560419145248+0j)
470,1,q0a=Y,0.9999999999999991,0.7097146939810846,0.704489214358414,(0.7097146939810842+0j),(0.7044892143584138+0j)
471,1,q1a=X,0.9999999999999996,0.7738393912391569,0.6333818726223629,(0.7738393912391567+0j),(0.6333818726223627+0j)
472,1,q2b=Z,0.9999999999999993,0.7311728405867951,0.6821922582294797,(0.7311728405867948+0j),(0.6821922582294795+0j)
473,1,q1=X,0.9999999999999996,0.596699815646561,0.802464535046478,(0.5966998156465609+0j),(0.8024645350464777+0j)
474,1,q0b=Y,0.9999999999999991,0.9968137608363797,0.07976419125919001,(0.9968137608363794+0j),(0.07976419125919006+0j)
475,1,q2b=X,0.9999999999999996,0.16146631365609831,0.9868782242781075,(0.16146631365609831+0j),(0.9868782242781071+0j)
476,1,q1a=Z,0.9999999999999991,0.2756504562797565,0.9612579393444624,(0.2756504562797564+0j),(0.961257939344462+0j)
477,1,q1b=Y,0.9999999999999991,0.7822246098847132,0.6229965165959663,(0.7822246098847129+0j),(0.6229965165959661+0j)
478,1,q1b=X,0.9999999999999991,0.5476232477920596,0.8367250315830622,(0.5476232477920594+0j),(0.8367250315830619+0j)
479,1,q1=Z,0.9999999999999991,0.49292663550044913,0.8700708775807907,(0.4929266355004489+0j),(0.8700708775807904+0j)
480,1,q2b=Y,0.9999999999999991,0.785237407907856,0.6191948103966564,(0.7852374079078557+0j),(0.6191948103966562+0j)
481,1,q2a=Y,0.9999999999999998,0.402082360970727,0.9156035031585484,(0.4020823609707269+0j),(0.9156035031585482+0j)
482,1,q1a=Y,0.9999999999999996,0.3896328172332764,0.9209702860216828,(0.38963281723327625+0j),(0.9209702860216826+0j)
483,1,q0a=X,0.9999999999999996,0.5531843993007199,0.8330588336788115,(0.5531843993007198+0j),(0.8330588336788112+0j)
484,2,q1b=Z · q2b=X,0.9999999999999991,0.9097238335625832,0.4152138565223917,(0.9097238335625829+0j),(0.4152138565223915+0j)
485,1,q1=X,0.9999999999999991,0.9521825806775362,0.3055295944000632,(0.9521825806775358+0j),(0.3055295944000631+0j)
486,1,q2=Z,0.9999999999999989,0.18301971058255467,0.9831092439491543,(0.18301971058255462+0j),(0.9831092439491539+0j)
487,1,q2=Y,0.9999999999999993,0.9623782076401989,0.27171342524659725,(0.9623782076401985+0j),(0.27171342524659714+0j)
488,1,q1=X,0.9999999999999991,0.9733058598358729,0.22951188032246173,(0.9733058598358726+0j),(0.22951188032246161+0j)
489,1,q2=Y,0.9999999999999996,0.980081478298555,0.19859581036899815,(0.9800814782985547+0j),(0.19859581036899815+0j)
490,1,q1=Y,0.9999999999999993,0.9939727344229671,0.10962756598470025,(0.9939727344229667+0j),(0.10962756598470015+0j)
491,1,q0=Z,0.9999999999999991,0.38559829864577916,0.9226667611231482,(0.385598298645779+0j),(0.9226667611231478+0j)
492,1,q0b=X,0.9999999999999993,0.27815068150631367,0.9605374528760309,(0.27815068150631356+0j),(0.9605374528760305+0j)
493,1,q0b=Y,0.9999999999999991,0.9618750674707,0.2734892220513204,(0.9618750674706995+0j),(0.2734892220513203+0j)
494,1,q2b=Z,0.9999999999999991,0.9292393962666231,0.3694782056171131,(0.9292393962666228+0j),(0.369478205617113+0j)
495,1,q1=X,0.9999999999999996,0.9095817062306473,0.41552511318877533,(0.9095817062306469+0j),(0.4155251131887753+0j)
496,1,q2a=Y,0.9999999999999991,0.8888827149311974,0.4581348263301357,(0.8888827149311971+0j),(0.4581348263301355+0j)
497,1,q0=Z,0.9999999999999996,0.36351148977205483,0.9315897148443092,(0.3635114897720547+0j),(0.9315897148443089+0j)
498,1,q0=Z,0.9999999999999996,0.5318441559556418,0.8468422484594347,(0.5318441559556416+0j),(0.8468422484594345+0j)
499,3,q1=Z · q2a=Y · q2b=Y,0.12187869248416348,0.5704773047458458,0.8213133657562839,(-0.5704773047458456+0j),(0.8213133657562837+0j)
500,1,q1b=Y,0.9999999999999996,0.9996918182087398,0.024824757934450315,(0.9996918182087394+0j),(0.024824757934450298+0j)
501,1,q1a=Y,0.9999999999999993,0.8021654197358387,0.5971018668368286,(0.8021654197358383+0j),(0.5971018668368284+0j)
502,1,q2b=X,0.9999999999999991,0.25383942143413285,0.967246374056778,(0.25383942143413274+0j),(0.9672463740567777+0j)
503,1,q0=Z,0.9999999999999991,0.3194481047977577,0.947603771806086,(0.31944810479775765+0j),(0.9476037718060857+0j)
504,3,q0=X · q0a=Z · q2a=Y,0.15111523488673423,0.1983060435600196,0.9801401497171573,0.9801401497171569j,0.19830604356001957j
505,1,q1=Y,0.9999999999999993,0.09597636357383829,0.9953836133045101,(0.09597636357383824+0j),(0.9953836133045096+0j)
506,1,q0a=X,0.9999999999999991,0.8936302898233489,0.44880386040032827,(0.8936302898233486+0j),(0.4488038604003281+0j)
507,1,q1b=Z,0.9999999999999993,0.9958605084220654,0.09089470702601701,(0.995860508422065+0j),(0.09089470702601703+0j)
508,1,q0=Z,0.9999999999999993,0.25762390605951874,0.9662452706361032,(0.2576239060595187+0j),(0.9662452706361028+0j)
509,1,q0b=Z,0.9999999999999991,0.9622578911454338,0.272139212404869,(0.9622578911454335+0j),(0.27213921240486894+0j)
510,1,q2=X,0.9999999999999993,0.13579050553910807,0.9907375730259923,(0.13579050553910804+0j),(0.990737573025992+0j)
511,1,q1=X,0.9999999999999993,0.28731623842410914,0.9578357787939541,(0.287316238424109+0j),(0.9578357787939538+0j)
512,1,q1b=X,0.9999999999999991,0.0557047541968313,0.9984472847175612,(0.05570475419683131+0j),(0.9984472847175607+0j)
513,1,q2=X,0.9999999999999991,0.7779536841222483,0.628321625730502,(0.7779536841222481+0j),(0.6283216257305018+0j)
514,1,q1b=Y,0.9999999999999991,0.350755945936584,0.9364669061905669,(0.3507559459365839+0j),(0.9364669061905666+0j)
515,1,q2=X,0.9999999999999993,0.9445097768144151,0.32848330475380916,(0.9445097768144147+0j),(0.32848330475380905+0j)
516,1,q2a=X,0.9999999999999991,0.009302479106285079,0.9999567310051356,(0.009302479106285054+0j),(0.9999567310051352+0j)
517,1,q2=Z,0.9999999999999993,0.6857889112963765,0.7278005009224235,(0.6857889112963763+0j),(0.7278005009224233+0j)
518,1,q1=Z,0.9999999999999993,0.8133940892543221,0.5817130354101856,(0.8133940892543218+0j),(0.5817130354101855+0j)
519,1,q0a=X,0.9999999999999993,0.9563288491696879,0.29229288777830426,(0.9563288491696875+0j),(0.29229288777830414+0j)
520,1,q2=Z,0.9999999999999996,0.7295951319210192,0.6838793340035584,(0.729595131921019+0j),(0.6838793340035582+0j)
521,1,q0a=Z,0.9999999999999996,0.4673717214156448,0.8840608994978666,(0.46737172141564465+0j),(0.8840608994978663+0j)
522,1,q0b=Z,0.9999999999999998,0.805908688215516,0.592039851917712,(0.8059086882155158+0j),(0.5920398519177119+0j)
523,1,q0=Z,0.9999999999999991,0.41177884000783505,0.9112838124985002,(0.4117788400078348+0j),(0.9112838124984999+0j)
524,1,q0a=X,0.9999999999999991,0.7414979354283928,0.6709551488403908,(0.7414979354283925+0j),(0.6709551488403905+0j)
525,1,q0b=X,0.9999999999999993,0.7461209437360453,0.6658104364745517,(0.746120943736045+0j),(0.6658104364745515+0j)
526,1,q1a=Z,0.9999999999999996,0.14462492050250714,0.9894865498679826,(0.14462492050250714+0j),(0.9894865498679822+0j)
527,1,q0a=X,0.9999999999999996,0.9087115821472792,0.4174245566223778,(0.9087115821472789+0j),(0.41742455662237776+0j)
528,1,q1a=Y,0.9999999999999991,0.08816669020767752,0.9961057347178679,(0.08816669020767748+0j),(0.9961057347178675+0j)
529,1,q1b=Y,0.9999999999999998,0.23852677022355648,0.9711359224571599,(0.2385267702235564+0j),(0.9711359224571596+0j)
530,1,q2a=Y,0.9999999999999996,0.9678202004855635,0.25164272199307436,(0.9678202004855632+0j),(0.2516427219930743+0j)
531,1,q1=Z,0.9999999999999991,0.9456089153397081,0.32530567045482095,(0.9456089153397078+0j),(0.3253056704548209+0j)
532,1,q0=X,0.9999999999999991,0.2359178343730446,0.9717730061206334,(0.23591783437304453+0j),(0.9717730061206331+0j)
533,1,q1a=X,0.9999999999999998,0.2067486312798935,0.9783940941481049,(0.2067486312798935+0j),(0.9783940941481046+0j)
534,1,q1b=X,0.9999999999999991,0.3681729181935795,0.9297573351734439,(0.36817291819357945+0j),(0.9297573351734436+0j)
535,1,q0=Z,0.9999999999999991,0.0964358717501493,0.9953391997905984,(0.09643587175014925+0j),(0.995339199790598+0j)
536,1,q0a=Y,0.9999999999999996,0.1925042832975901,0.9812961331382496,(0.19250428329759+0j),(0.9812961331382493+0j)
537,1,q0a=Z,0.9999999999999991,0.278227839247028,0.9605151063194841,(0.27822783924702793+0j),(0.9605151063194838+0j)
538,1,q2b=X,0.9999999999999991,0.9829162375627167,0.1840534431504962,(0.9829162375627164+0j),(0.1840534431504962+0j)
539,1,q1a=Y,0.9999999999999996,0.7012213698352794,0.7129436096118222,(0.7012213698352792+0j),(0.712943609611822+0j)
540,1,q2b=Z,0.9999999999999993,0.3285332791946913,0.9444923951316829,(0.3285332791946911+0j),(0.9444923951316826+0j)
541,1,q0b=Z,0.9999999999999991,0.40215409188455664,0.9155719995612074,(0.4021540918845565+0j),(0.915571999561207+0j)
542,1,q1=Z,0.9999999999999993,0.9564693188042758,0.2918329011370801,(0.9564693188042754+0j),(0.29183290113708005+0j)
543,2,q2=Y · q2b=Z,0.9999999999999991,0.42316754668011625,0.9060514485594797,0.423167546680116j,0.9060514485594794j
544,1,q1=X,0.9999999999999996,0.7354594537298351,0.6775687359371096,(0.7354594537298349+0j),(0.6775687359371094+0j)
545,1,q2b=Y,0.9999999999999991,0.7974392275650021,0.6033992694232674,(0.7974392275650017+0j),(0.6033992694232672+0j)
546,1,q2a=Y,0.9999999999999993,0.32719552590384143,0.94495665923285,(0.3271955259038413+0j),(0.9449566592328497+0j)
547,2,q1=Z · q2a=X,0.9999999999999993,0.18193201912943774,0.9833111106946193,(0.18193201912943768+0j),(0.9833111106946191+0j)
548,1,q0b=Y,0.9999999999999991,0.5796701256686098,0.814851241274957,(0.5796701256686095+0j),(0.8148512412749567+0j)
549,1,q1a=X,0.9999999999999993,0.9992625306586459,0.03839784918037448,(0.9992625306586456+0j),(0.038397849180374415+0j)
550,1,q1b=Y,0.9999999999999996,0.6331500079673178,0.7740291127670751,(0.6331500079673176+0j),(0.7740291127670749+0j)
551,1,q2a=Z,0.9999999999999991,0.8540520851478349,0.5201875006712823,(0.8540520851478346+0j),(0.5201875006712822+0j)
552,1,q1=Z,0.9999999999999991,0.8122946926412334,0.5832472308608795,(0.8122946926412332+0j),(0.5832472308608793+0j)
553,1,q1a=X,0.9999999999999993,0.38311041337686513,0.92370255556765,(0.383110413376865+0j),(0.9237025555676497+0j)
554,1,q2=Z,0.9999999999999991,0.3883823502420236,0.9214983179694264,(0.3883823502420235+0j),(0.921498317969426+0j)
555,1,q1=Z,0.9999999999999996,0.671509191712947,0.740996224987027,(0.6715091917129468+0j),(0.7409962249870268+0j)
556,1,q1=X,0.9999999999999993,0.9350290118601077,0.3545712156674743,(0.9350290118601075+0j),(0.3545712156674742+0j)
557,2,q0=Z · q1b=Z,0.6242935786705543,0.43991535838533014,0.8980392404882465,(0.8980392404882461+0j),(0.43991535838533+0j)
558,1,q1a=X,0.9999999999999996,0.7608829448020495,0.6488891618060524,(0.7608829448020494+0j),(0.6488891618060522+0j)
559,1,q1b=Z,0.9999999999999993,0.1749322834539122,0.9845804671054571,(0.17493228345391212+0j),(0.9845804671054568+0j)
560,1,q2a=X,0.9999999999999996,0.6146316925353632,0.7888142256140636,(0.614631692535363+0j),(0.7888142256140633+0j)
561,2,q0a=Z · q2=X,0.9999999999999996,0.15194498448560936,0.9883889526343705,(0.15194498448560928+0j),(0.9883889526343702+0j)
562,1,q0a=X,0.9999999999999993,0.9451800029086707,0.3265497850275901,(0.9451800029086703+0j),(0.32654978502759+0j)
563,1,q0=Z,0.9999999999999991,0.9937340058819422,0.11177086182824257,(0.9937340058819418+0j),(0.11177086182824253+0j)
564,1,q1a=Z,0.9999999999999993,0.978405257828958,0.2066957944725778,(0.9784052578289577+0j),(0.20669579447257777+0j)
565,1,q0=Y,0.9999999999999993,0.3469757819247843,0.9378740889680686,(0.3469757819247841+0j),(0.9378740889680682+0j)
566,1,q1=Y,0.9999999999999996,0.5378577082270858,0.8430356372661283,(0.5378577082270857+0j),(0.8430356372661281+0j)
567,1,q2=Y,0.9999999999999993,0.7630593669670596,0.6463284014213133,(0.7630593669670593+0j),(0.6463284014213131+0j)
568,1,q1=Z,0.9999999999999996,0.9646758220015965,0.2634398573594057,(0.9646758220015963+0j),(0.26343985735940567+0j)
569,1,q2=X,0.9999999999999991,0.9710599649091837,0.23883581086297545,(0.9710599649091833+0j),(0.23883581086297528+0j)
570,1,q2b=Z,0.9999999999999993,0.8684748097691812,0.4957333000680753,(0.868474809769181+0j),(0.49573330006807514+0j)
571,1,q2a=Z,0.9999999999999993,0.9925524887728714,0.12181772051216154,(0.9925524887728709+0j),(0.12181772051216144+0j)
572,1,q1a=Z,0.9999999999999996,0.9426647184880601,0.33374125983735736,(0.9426647184880598+0j),(0.33374125983735725+0j)
573,2,q1b=X · q2a=Y,0.9999999999999993,0.8945311527561363,0.4470056115405912,(0.894531152756136+0j),(0.44700561154059104+0j)
574,1,q1a=X,0.9999999999999991,0.5745741485140541,0.818452532441161,(0.5745741485140539+0j),(0.8184525324411607+0j)
575,1,q1b=Y,0.9999999999999991,0.4630076675479668,0.8863542744251823,(0.46300766754796663+0j),(0.886354274425182+0j)
576,1,q2=Z,0.9999999999999993,0.9932389998715614,0.11608742022346953,(0.9932389998715611+0j),(0.11608742022346955+0j)
577,1,q1a=Z,0.9999999999999991,0.9907382838651161,0.13578531910337202,(0.9907382838651158+0j),(0.13578531910337197+0j)
578,1,q0b=Z,0.9999999999999993,0.3929540141157034,0.9195581236606828,(0.3929540141157032+0j),(0.9195581236606825+0j)
579,1,q0b=X,0.9999999999999991,0.6544525745632912,0.756103053589575,(0.654452574563291+0j),(0.7561030535895747+0j)
580,1,q2=X,0.9999999999999993,0.7080012050803355,0.7062112244964623,(0.7080012050803353+0j),(0.7062112244964621+0j)
581,2,q1a=Y · q2b=Y,0.9993385485751093,0.7161419893996472,0.6979546195983772,(-0.697954619598377+0j),(-0.716141989399647+0j)
582,1,q1=Y,0.9999999999999993,0.9936378147481794,0.1126227912212391,(0.993637814748179+0j),(0.11262279122123914+0j)
583,1,q1=Y,0.9999999999999989,0.122706901124922,0.9924429537340262,(0.12270690112492197+0j),(0.9924429537340258+0j)
584,1,q1a=Y,0.9999999999999996,0.05934123666117733,0.998237756063916,(0.059341236661177375+0j),(0.9982377560639156+0j)
585,1,q0a=X,0.9999999999999993,0.9425106182501726,0.33417620275189774,(0.9425106182501722+0j),(0.33417620275189763+0j)
586,1,q1=Z,0.9999999999999996,0.7785158756417098,0.6276249129646002,(0.7785158756417095+0j),(0.6276249129646+0j)
587,1,q0a=Y,0.9999999999999993,0.9987251626743928,0.05047820758513119,(0.9987251626743925+0j),(0.050478207585131184+0j)
588,1,q2b=X,0.9999999999999991,0.09242505852454011,0.9957196435527097,(0.09242505852454007+0j),(0.9957196435527094+0j)
589,1,q1=Y,0.9999999999999991,0.8715438837306665,0.49031750808192276,(0.8715438837306663+0j),(0.4903175080819226+0j)
590,1,q0a=X,0.9999999999999996,0.3686458131472173,0.9295699352114541,(0.3686458131472172+0j),(0.9295699352114538+0j)
591,2,q0a=Y · q2=Z,0.9999995662029724,0.7068738810088266,0.7073396046790531,0.7073396046790529j,0.7068738810088264j
592,1,q2b=Y,0.9999999999999996,0.9001643808103358,0.4355503271957729,(0.9001643808103355+0j),(0.4355503271957728+0j)
593,1,q0b=Z,0.9999999999999991,0.6098681956348905,0.7925028605330349,(0.6098681956348903+0j),(0.7925028605330345+0j)
594,3,q0b=Z · q1b=X · q2=Y,0.9929420767106082,0.676752743854384,0.7362103800447006,(0.7362103800447004+0j),(0.6767527438543838+0j)
595,1,q0a=X,0.9999999999999991,0.2595719564839208,0.9657237697225379,(0.2595719564839207+0j),(0.9657237697225376+0j)
596,1,q0b=Y,0.9999999999999991,0.022584400605857834,0.9997449398968089,(0.022584400605857834+0j),(0.9997449398968086+0j)
597,2,q2a=X · q2b=X,0.6498651424737285,0.31133411682306444,0.9503005144174144,(0.3113341168230644+0j),(-0.950300514417414+0j)
598,1,q0a=Y,0.9999999999999993,0.6364826432667641,0.7712910247242303,(0.6364826432667638+0j),(0.77129102472423+0j)
599,1,q2=Z,0.9999999999999996,0.801263503057322,0.5983116233772406,(0.8012635030573217+0j),(0.5983116233772404+0j)
600,1,q1a=X,0.9999999999999991,0.8681041405864562,0.49638211198294624,(0.8681041405864559+0j),(0.496382111982946+0j)
601,1,q2b=Y,0.9999999999999996,0.23264969789376297,0.9725605986620787,(0.23264969789376294+0j),(0.9725605986620784+0j)
602,1,q2b=Y,0.9999999999999991,0.3690866718331209,0.9293949799063637,(0.3690866718331208+0j),(0.9293949799063633+0j)
603,1,q0a=X,0.9999999999999991,0.879045771918611,0.47673738145022077,(0.8790457719186107+0j),(0.4767373814502206+0j)
604,1,q2=X,0.9999999999999993,0.9081227595214285,0.41870401674594165,(0.9081227595214282+0j),(0.4187040167459415+0j)
605,1,q2a=X,0.9999999999999991,0.6107609254028781,0.7918150617417049,(0.6107609254028779+0j),(0.7918150617417047+0j)
606,1,q1a=Y,0.9999999999999991,0.9703559036085108,0.24168040949177216,(0.9703559036085103+0j),(0.2416804094917721+0j)
607,1,q1=X,0.9999999999999991,0.7676503995342264,0.6408688353282148,(0.7676503995342261+0j),(0.6408688353282146+0j)
608,1,q0a=X,0.9999999999999991,0.16720370846070312,0.985922370106789,(0.16720370846070304+0j),(0.9859223701067886+0j)
609,1,q1=Y,0.9999999999999991,0.15037437939585457,0.9886291246070549,(0.15037437939585452+0j),(0.9886291246070544+0j)
610,1,q2a=Y,0.9999999999999996,0.9496928910542388,0.3131827145310574,(0.9496928910542386+0j),(0.3131827145310573+0j)
611,1,q2b=Z,0.9999999999999991,0.5885134261325924,0.8084874440964916,(0.5885134261325922+0j),(0.8084874440964913+0j)
612,1,q2b=Y,0.9999999999999993,0.8908125351367217,0.45437102377163874,(0.8908125351367213+0j),(0.4543710237716386+0j)
613,1,q2=X,0.9999999999999996,0.9385085080998192,0.3452561081635654,(0.938508508099819+0j),(0.3452561081635653+0j)
614,1,q1=X,0.9999999999999993,0.437950041594908,0.8989993109380109,(0.4379500415949079+0j),(0.8989993109380106+0j)
615,1,q0b=Y,0.9999999999999996,0.5304986659420934,0.8476857704560454,(0.5304986659420932+0j),(0.8476857704560451+0j)
616,1,q0a=Z,0.9999999999999993,0.29325994903090424,0.9560327412251065,(0.29325994903090413+0j),(0.9560327412251062+0j)
617,1,q1b=Y,0.9999999999999991,0.7342985778864755,0.6788266336215011,(0.7342985778864752+0j),(0.6788266336215008+0j)
618,1,q2a=X,0.9999999999999993,0.9977670227611293,0.06679048053721559,(0.9977670227611288+0j),(0.0667904805372156+0j)
619,1,q0=X,0.9999999999999993,0.79596260931375,0.605345789259698,(0.7959626093137497+0j),(0.6053457892596977+0j)
620,1,q1=X,0.9999999999999991,0.11646618904212803,0.9931946570587274,(0.11646618904212808+0j),(0.9931946570587271+0j)
621,2,q0b=Z · q2b=Y,0.003145237573782934,0.9996064582373675,0.028052248575580467,0.028052248575580398j,0.9996064582373672j
622,1,q0=X,0.9999999999999993,0.046790170399607665,0.9989047401799511,(0.04679017039960763+0j),(0.9989047401799508+0j)
623,2,q2a=Z · q2b=X,0.9999999999999996,0.6490615554110338,0.7607358919410925,-0.6490615554110337j,-0.7607358919410923j
624,1,q1a=Y,0.9999999999999993,0.5689019814577981,0.8224053352778002,(0.568901981457798+0j),(0.8224053352778+0j)
625,1,q1b=Z,0.9999999999999991,0.9710418670075889,0.23890938139473727,(0.9710418670075885+0j),(0.23890938139473722+0j)
626,1,q0a=Z,0.9999999999999996,0.4118281944381146,0.911261509263857,(0.41182819443811447+0j),(0.9112615092638567+0j)
627,1,q1a=X,0.9999999999999996,0.6961041240869829,0.7179408390871036,(0.6961041240869827+0j),(0.7179408390871034+0j)
628,2,q0=X · q1=Y,0.9999999999999991,0.4070363322370362,0.9134119685218828,(0.40703633223703606+0j),(0.9134119685218824+0j)
629,1,q0a=Y,0.9999999999999991,0.0900910295115889,0.9959335351325117,(0.09009102951158882+0j),(0.9959335351325114+0j)
630,1,q2=Y,0.9999999999999993,0.2188159572604404,0.9757661486484337,(0.21881595726044034+0j),(0.9757661486484333+0j)
631,1,q1=Y,0.9999999999999993,0.9287903832904378,0.3706054828347817,(0.9287903832904375+0j),(0.37060548283478156+0j)
632,2,q0=Z · q1a=Y,0.5247895940292467,0.9190633996735652,0.3941097149024222,0.3941097149024221j,0.9190633996735649j
633,1,q2=Z,0.9999999999999993,0.9903741559541768,0.13841615230186108,(0.9903741559541764+0j),(0.13841615230186102+0j)
634,1,q1=Y,0.9999999999999996,0.993744545591162,0.11167711541678986,(0.9937445455911618+0j),(0.1116771154167898+0j)
635,1,q1a=Y,0.9999999999999991,0.9013718737182268,0.4330458927985496,(0.9013718737182265+0j),(0.43304589279854944+0j)
636,1,q0b=Z,0.9999999999999991,0.6844647576180275,0.7290459488803808,(0.6844647576180273+0j),(0.7290459488803804+0j)
637,1,q0b=Y,0.9999999999999991,0.07379928949739264,0.9972731144825273,(0.07379928949739259+0j),(0.9972731144825269+0j)
638,1,q2=Y,0.9999999999999991,0.17951705779907273,0.9837548607042124,(0.17951705779907268+0j),(0.983754860704212+0j)
639,1,q0a=Z,0.9999999999999993,0.9713747830087155,0.23755216466025075,(0.9713747830087152+0j),(0.2375521646602506+0j)
640,1,q1a=X,0.9999999999999993,0.9003686054684634,0.43512799759010506,(0.9003686054684631+0j),(0.4351279975901049+0j)
641,1,q1a=Y,0.9999999999999991,0.7955597824727295,0.6058750964612618,(0.7955597824727292+0j),(0.6058750964612616+0j)
642,1,q2=Y,0.9999999999999993,0.9987335140346772,0.05031270161644224,(0.9987335140346769+0j),(0.050312701616442315+0j)
643,1,q2=X,0.9999999999999989,0.5207094212911108,0.8537339741269973,(0.5207094212911105+0j),(0.8537339741269969+0j)
644,1,q1=Y,0.9999999999999993,0.9249015728014452,0.3802066288604302,(0.9249015728014449+0j),(0.38020662886043+0j)
645,1,q0=Y,0.9999999999999993,0.29358604882007694,0.9559326503149767,(0.2935860488200769+0j),(0.9559326503149763+0j)
646,1,q0a=X,0.9999999999999993,0.5959950103631328,0.802988136663456,(0.5959950103631326+0j),(0.8029881366634558+0j)
